State,Market,Variety,Arrivals,Min_Price,Max_price,Modal_price,Date,Grade,Identifier,Market_Key,Market_Identifier
Uttar Pradesh,Kanpur(Grain),Deshi,30,3900,4050,4000,03-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,30,3900,4100,4000,14-09-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,750,850,825,12-06-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,800,900,850,31-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,800,925,850,07-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,800,950,890,20-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,840,920,880,08-06-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,950,1100,1050,02-04-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,1200,1300,1275,18-06-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,1300,1350,1330,22-06-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,1300,1400,1350,26-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,1600,1800,1700,18-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,2100,2250,2200,14-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,2150,2250,2200,10-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,2200,2300,2265,07-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,2500,2700,2600,20-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,2700,2850,2800,11-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,2900,3000,2950,05-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,3200,3400,3370,16-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,3400,3600,3500,08-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,3400,3600,3500,12-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,3500,3700,3600,08-09-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,3500,3700,3600,16-09-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,35,3800,3900,3840,01-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,600,625,615,30-03-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,750,875,825,13-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,880,830,06-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,900,850,06-06-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,900,850,11-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,900,860,27-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,900,875,27-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,925,865,01-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,950,900,19-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,800,950,900,24-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,850,950,900,15-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,900,950,925,07-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,1100,1300,1200,05-04-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,1200,1300,1265,07-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,1200,1300,1265,28-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,1200,1300,1275,02-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,1200,1360,1300,24-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,1900,2000,1950,16-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2150,2250,2200,04-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2150,2300,2250,02-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2200,2300,2250,11-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2200,2300,2260,09-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2200,2350,2300,01-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2200,2350,2300,30-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2500,2600,2550,23-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2600,2700,2650,19-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2800,3000,2900,02-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,2800,3000,2900,06-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,3100,3200,3125,24-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,3150,3300,3250,17-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,3400,3500,3450,09-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,3700,3900,3800,15-09-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,3800,4000,3900,05-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,40,3800,4000,3900,06-08-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,580,680,615,22-03-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,675,800,725,03-03-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,725,875,800,12-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,750,850,800,14-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,800,900,840,24-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,800,900,850,04-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,800,900,860,09-06-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,800,900,865,21-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,800,900,880,25-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,800,925,840,21-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,800,950,890,28-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,820,900,870,08-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,900,980,960,02-02-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,1050,1150,1100,03-04-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,1100,1250,1200,31-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,1200,1300,1260,05-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,1200,1300,1260,11-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,1300,1400,1340,25-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,1400,1550,1500,19-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,1850,1950,1900,15-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,2250,2350,2300,03-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,2400,2600,2500,21-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,2600,2700,2650,27-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,2700,2900,2850,09-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,2700,2950,2850,04-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,2900,3000,2950,30-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,3000,3200,3100,20-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,3000,3200,3100,26-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,45,3300,3500,3400,10-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,550,650,590,20-03-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,550,650,600,23-03-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,580,625,620,27-03-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,650,800,700,01-03-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,750,900,820,05-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,750,900,825,18-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,750,925,850,11-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,760,850,815,14-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,850,820,29-04-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,900,825,18-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,900,850,22-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,900,850,22-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,900,860,04-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,900,860,10-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,900,860,29-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,800,950,875,02-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,825,930,895,14-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,850,950,900,18-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,850,950,900,26-05-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,850,950,915,08-06-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,850,1000,950,01-02-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,900,1100,965,07-04-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,1150,1300,1240,29-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,1200,1300,1250,01-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,1200,1300,1280,08-01-2021,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,1400,1500,1450,21-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,2000,2200,2150,12-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,2165,2300,2250,05-12-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,2300,2500,2400,28-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,2400,2500,2485,24-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,2700,2900,2800,03-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,2700,2900,2800,07-11-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,2800,2900,2850,31-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,3000,3200,3150,19-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,3000,3200,3150,27-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
Uttar Pradesh,Kanpur(Grain),Deshi,50,3100,3250,3175,23-10-2020,FAQ,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ,Utt,Uttar Pradesh_Kanpur(Grain)_Deshi_FAQ
